,loss,accuracy
0,1.0367806057135265,0.4
1,1.0155283212661743,0.4
2,1.0422014395395915,0.4
3,1.0405266682306926,0.4
4,1.0268988211949666,0.4
5,1.024818907181422,0.4
6,1.030174086491267,0.4
7,0.9927435119946798,0.4666666666666667
8,0.9768078227837881,0.4666666666666667
9,0.9843330581982931,0.4
10,1.000780959924062,0.4
11,0.9961140553156534,0.5833333333333334
12,0.9760374625523885,0.4666666666666667
13,0.9707382718722025,0.4166666666666667
14,0.9490505357583364,0.4666666666666667
15,0.9517095386981964,0.5333333333333333
16,0.9258684118588766,0.4
17,0.9569545388221741,0.4666666666666667
18,0.9430848856767019,0.4666666666666667
19,0.9399451812108358,0.6
20,0.9183671474456787,0.4666666666666667
21,0.9195321897665659,0.6166666666666667
22,0.8073146839936575,0.5
23,0.8902297417322794,0.48333333333333334
24,0.8761458893616995,0.4
25,0.9428667227427164,0.6166666666666667
26,0.8099103371302286,0.4666666666666667
27,0.8311077753702799,0.43333333333333335
28,0.8866675098737081,0.6166666666666667
29,0.7873152593771616,0.4666666666666667
30,0.8574593563874563,0.6
31,0.8048063218593597,0.6
32,0.7822368443012238,0.4
33,0.8571368157863617,0.6
34,0.7921197017033895,0.6
35,0.8157513042291006,0.4666666666666667
36,0.7893486420313517,0.5666666666666667
37,0.7711152732372284,0.5333333333333333
38,0.7128657003243765,0.6166666666666667
39,0.743322491645813,0.6
40,0.7049326101938883,0.48333333333333334
41,0.7560037771860758,0.6
42,0.7473609944184622,0.6
43,0.7670971850554148,0.4666666666666667
44,0.7677922745545706,0.7333333333333333
45,0.710998018582662,0.6
46,0.6902610858281454,0.7333333333333333
47,0.7409150103727976,0.6
48,0.6735127021869024,0.7333333333333333
49,0.6988503932952881,0.7333333333333333
50,0.7171883384386698,0.75
51,0.7255209485689799,0.7333333333333333
52,0.6609634359677633,0.7333333333333333
53,0.6785504420598348,0.75
54,0.6462412476539612,0.7333333333333333
55,0.6574924886226654,0.7333333333333333
56,0.6558592915534973,0.6
57,0.7537378172079722,0.7333333333333333
58,0.664905865987142,0.4666666666666667
59,0.813950260480245,0.6
60,0.6425197869539261,0.7333333333333333
61,0.6574280361334482,0.6166666666666667
62,0.6707716584205627,0.75
63,0.6485488514105479,0.6666666666666666
64,0.5983640551567078,0.6666666666666666
65,0.6511196593443552,0.6666666666666666
66,0.6313934524854025,0.6666666666666666
67,0.6324898401896158,0.7333333333333333
68,0.6158958276112875,0.6666666666666666
69,0.5998159249623617,0.6666666666666666
70,0.6116504967212677,0.6666666666666666
71,0.6170859585205714,0.7333333333333333
72,0.5984363208214442,0.7333333333333333
73,0.636344239115715,0.6166666666666667
74,0.7136726280053457,0.7333333333333333
75,0.5650855451822281,0.7833333333333333
76,0.5982885261376699,0.7333333333333333
77,0.6112770835558573,0.7333333333333333
78,0.6054169436295828,0.8
79,0.5591690291961035,0.8
80,0.5921332587798437,0.6833333333333333
81,0.6452943136294683,0.7333333333333333
82,0.577888160943985,0.7333333333333333
83,0.5667118827501932,0.8166666666666667
84,0.5655328035354614,0.7833333333333333
85,0.604141374429067,0.6
86,0.5837155232826868,0.75
87,0.5437964101632436,0.8
88,0.5544886589050293,0.8
89,0.5087729841470718,0.8
90,0.6201091011365255,0.6333333333333333
91,0.5963158259789149,0.8
92,0.4931935767332713,0.8
93,0.49667198459307355,0.7333333333333333
94,0.5558134565750757,0.8
95,0.492024431626002,0.8
96,0.47749580442905426,0.8
97,0.5435817589362463,0.8166666666666667
98,0.47921740512053174,0.8
99,0.47702151040236157,0.8
100,0.4628845602273941,0.6666666666666666
101,0.5374436527490616,0.8
102,0.4290549208720525,0.8
103,0.42768312990665436,0.8
104,0.4522205690542857,0.8
105,0.4612799932559331,0.8
106,0.4266997426748276,0.8166666666666667
107,0.42024240891138714,0.8
108,0.42084034780661267,0.8166666666666667
109,0.43792978922526044,0.7333333333333333
110,0.8791580200195312,0.5166666666666667
111,0.6687938918670019,0.8166666666666667
112,0.41607631246248883,0.8
113,0.4096266105771065,0.8
114,0.4692436108986537,0.8166666666666667
115,0.42987561225891113,0.8333333333333334
116,0.39677490790685016,0.8
117,0.42739567160606384,0.8
118,0.43981922666231793,0.8
119,0.4657483746608098,0.6666666666666666
120,0.4770170748233795,0.85
121,0.4399321476618449,0.8
122,0.470108966032664,0.8166666666666667
123,0.42288124561309814,0.8166666666666667
124,0.4539554913838704,0.8166666666666667
125,0.4039079050223033,0.8
126,0.4093303432067235,0.8
127,0.3961652045448621,0.8
128,0.4099760353565216,0.8
129,0.37712149570385617,0.8333333333333334
130,0.402209609746933,0.7833333333333333
131,0.4494493405024211,0.8
132,0.4185949017604192,0.6833333333333333
133,0.4095672418673833,0.8
134,0.49309884011745453,0.8
135,0.44523994624614716,0.8333333333333334
136,0.3851377268632253,0.8
137,0.3794381345311801,0.8
138,0.43373114864031476,0.8
139,0.42953262726465863,0.8
140,0.3908531814813614,0.8166666666666667
141,0.3965248415867488,0.8
142,0.42253350218137103,0.8
143,0.39349880317846936,0.8166666666666667
144,0.4572474757830302,0.8
145,0.4092029531796773,0.75
146,0.5206324557463328,0.8333333333333334
147,0.4321955343087514,0.8
148,0.40794303516546887,0.7333333333333333
149,0.5615710467100143,0.8
150,0.40434570610523224,0.8
151,0.43810100356737774,0.8
152,0.3836231728394826,0.8
153,0.3872385968764623,0.8333333333333334
154,0.3838994850715001,0.8
155,0.3939392666021983,0.8
156,0.3916678975025813,0.8333333333333334
157,0.3842257459958394,0.7666666666666667
158,0.44354136288166046,0.8
159,0.3857088088989258,0.8
160,0.43435430030028027,0.8
161,0.3574211647113164,0.8
162,0.4007645671566327,0.8333333333333334
163,0.3739198495944341,0.8166666666666667
164,0.3730677266915639,0.8166666666666667
165,0.37580063939094543,0.8166666666666667
166,0.3795204311609268,0.6666666666666666
167,0.42668533821900684,0.4
168,1.2522287170092266,0.8
169,0.4134341726700465,0.8
170,0.3803018281857173,0.8
171,0.3720598841706912,0.8
172,0.3654691105087598,0.8
173,0.3927864382664363,0.8
174,0.3729211191336314,0.8
175,0.38724209864934284,0.8
176,0.40536468227704364,0.8
177,0.4426972419023514,0.8333333333333334
178,0.41290809710820514,0.8166666666666667
179,0.3631726900736491,0.8166666666666667
180,0.3983764151732127,0.8
181,0.40325137476126355,0.8
182,0.4158332844575246,0.8333333333333334
183,0.351150614519914,0.8
184,0.4177591949701309,0.75
185,0.4549643148978551,0.8
186,0.3998873879512151,0.8
187,0.40739134947458905,0.8333333333333334
188,0.3998314787944158,0.8166666666666667
189,0.372431347767512,0.7
190,0.8943310628334681,0.4666666666666667
191,0.7222989797592163,0.8
192,0.41825856268405914,0.85
193,0.404390628139178,0.8
194,0.36082278688748676,0.8
195,0.42839714388052624,0.8
196,0.37863850096861523,0.8
197,0.3555661092201869,0.8
198,0.3894955515861511,0.8
199,0.37646708885828656,0.8333333333333334
200,0.3669389287630717,0.8
201,0.36863630016644794,0.8333333333333334
202,0.36028358340263367,0.8166666666666667
203,0.3755279729763667,0.8
204,0.3611613065004349,0.8
205,0.4307827850182851,0.8
206,0.37392762303352356,0.8166666666666667
207,0.33822618052363396,0.8
208,0.3578817496697108,0.8
209,0.4055827260017395,0.8
210,0.38017740845680237,0.8
211,0.39966414372126263,0.8
212,0.3830809344847997,0.8
213,0.37629754344622296,0.8166666666666667
214,0.4091649055480957,0.6666666666666666
215,0.3728388100862503,0.6666666666666666
216,0.5951120505730311,0.8
217,0.3382510766386986,0.8166666666666667
218,0.37598099062840146,0.8
219,0.3861861179272334,0.8
220,0.44626329839229584,0.8
221,0.38111885140339535,0.7833333333333333
222,0.36652037998040515,0.8
223,0.39827582240104675,0.7666666666666667
224,0.4247081031401952,0.8
225,0.4081347833077113,0.8
226,0.34175944576660794,0.8
227,0.38560380041599274,0.8
228,0.3571077585220337,0.8333333333333334
229,0.35099891324838,0.8
230,0.38520845274130505,0.8
231,0.36058202882607776,0.8
232,0.35571502645810443,0.8166666666666667
233,0.3429879272977511,0.8
234,0.354728435476621,0.8
235,0.36881959935029346,0.8333333333333334
236,0.34983091553052265,0.75
237,0.4031335550049941,0.8333333333333334
238,0.3447723537683487,0.7833333333333333
239,0.42095011472702026,0.8
240,0.34235837310552597,0.8
241,0.3201497917373975,0.8166666666666667
242,0.3468249092499415,0.8166666666666667
243,0.3750278453032176,0.75
244,0.40822916229565936,0.6833333333333333
245,1.1120539158582687,0.8
246,0.3849024871985118,0.8166666666666667
247,0.34386125206947327,0.8
248,0.3823920587698619,0.8
249,0.3606417775154114,0.8
250,0.34377241631348926,0.8
251,0.3596447855234146,0.8
252,0.39793266355991364,0.8
253,0.40547922253608704,0.8
254,0.36557721098264057,0.8166666666666667
255,0.3286196043093999,0.8
256,0.3357710788647334,0.8
257,0.4020920644203822,0.8
258,0.38157548507054645,0.8
259,0.32670847326517105,0.8
260,0.3551345318555832,0.8
261,0.3388059015075366,0.8
262,0.3780159503221512,0.8
263,0.3109966963529587,0.8166666666666667
264,0.3367308924595515,0.8
265,0.3358524094025294,0.8333333333333334
266,0.3274804353713989,0.8
267,0.39960413177808124,0.6833333333333333
268,0.4008253465096156,0.8
269,0.363768736521403,0.8333333333333334
270,0.4016057401895523,0.8
271,0.32347498337427777,0.8
272,0.4074181218942006,0.7333333333333333
273,0.36285534252723056,0.8166666666666667
274,0.33121893803278607,0.8
275,0.3230271562933922,0.8
276,0.35415656864643097,0.8
277,0.33723318576812744,0.8
278,0.3267706607778867,0.8333333333333334
279,0.3166123280922572,0.8166666666666667
280,0.3405697743097941,0.8166666666666667
281,0.3405480856696765,0.8
282,0.32076704998811084,0.85
283,0.35216233630975086,0.8
284,0.3352944602568944,0.7333333333333333
285,0.46927720805009204,0.8166666666666667
286,0.3920065114895503,0.6666666666666666
287,0.3584153304497401,0.8166666666666667
288,0.37386222183704376,0.8
289,0.3281373381614685,0.8166666666666667
290,0.3233317534128825,0.8
291,0.3172180379430453,0.8
292,0.36706558366616565,0.8
293,0.3489698568979899,0.8333333333333334
294,0.3132336884737015,0.8
295,0.3331732501586278,0.7333333333333333
296,0.34178071717421216,0.6833333333333333
297,0.808220182855924,0.8
298,0.3237298900882403,0.8
299,0.3539219746987025,0.8
300,0.34386969606081647,0.8
301,0.3274575471878052,0.8
302,0.3153325940171878,0.8166666666666667
303,0.30288424839576084,0.8
304,0.3180095578233401,0.8166666666666667
305,0.35268273452917737,0.7
306,0.5480282157659531,0.8
307,0.3617321054140727,0.8166666666666667
308,0.32216521352529526,0.8166666666666667
309,0.32591701795657474,0.8
310,0.33129707475503284,0.8333333333333334
311,0.3372393846511841,0.7
312,0.3131987551848094,0.8166666666666667
313,0.29804207384586334,0.8
314,0.3287784879406293,0.8
315,0.35096796850363415,0.8333333333333334
316,0.3258408730228742,0.8166666666666667
317,0.3425477097431819,0.8
318,0.38000404089689255,0.7333333333333333
319,0.3498959814508756,0.8166666666666667
320,0.32960832118988037,0.6833333333333333
321,0.4350469261407852,0.8333333333333334
322,0.32633254925409955,0.8333333333333334
323,0.34179458022117615,0.8333333333333334
324,0.32497283816337585,0.8
325,0.35616257786750793,0.8166666666666667
326,0.34163691103458405,0.8166666666666667
327,0.554304043451945,0.8
328,0.32845439016819,0.8
329,0.32039056221644086,0.7666666666666667
330,0.5007071445385615,0.8
331,0.3446037818988164,0.8
332,0.35318276782830554,0.8
333,0.3397294233242671,0.8333333333333334
334,0.3774293412764867,0.7666666666666667
335,0.3494187618295352,0.7666666666666667
336,0.32752351462841034,0.8333333333333334
337,0.30483775585889816,0.8333333333333334
338,0.31687913835048676,0.8166666666666667
339,0.3482057799895604,0.8
340,0.3364080637693405,0.8166666666666667
341,0.34773460527261096,0.7833333333333333
342,0.3698435053229332,0.8
343,0.3038153325517972,0.8333333333333334
344,0.3291916350523631,0.7166666666666667
345,0.36824355522791546,0.8333333333333334
346,0.31466103593508404,0.8
347,0.3271519790093104,0.7666666666666667
348,0.34126131733258563,0.7333333333333333
349,0.36420584718386334,0.8
350,0.29274023572603863,0.8
351,0.2903105343381564,0.8166666666666667
352,0.2961824269344409,0.8166666666666667
353,0.33956999083360034,0.7666666666666667
354,0.35427722334861755,0.7666666666666667
355,0.3515491609772046,0.7666666666666667
356,0.2876957853635152,0.8166666666666667
357,0.5192267000675201,0.8166666666666667
358,0.3084213336308797,0.8333333333333334
359,0.30622660120328266,0.8333333333333334
360,0.35533155749241513,0.7666666666666667
361,0.33082907398541767,0.8166666666666667
362,0.3021869361400604,0.8333333333333334
363,0.3432314892609914,0.8333333333333334
364,0.32476775099833805,0.8333333333333334
365,0.32226062566041946,0.7666666666666667
366,0.3311322381099065,0.7166666666666667
367,1.0372846871614456,0.5333333333333333
368,1.4292631149291992,0.6
369,1.0906410316626232,0.6
370,1.0465674300988514,0.6166666666666667
371,0.941029911239942,0.5833333333333334
372,0.8875481163462003,0.6
373,0.8917507231235504,0.5666666666666667
374,0.8479437877734503,0.6166666666666667
375,1.0360433161258698,0.6333333333333333
376,1.0256838997205098,0.6166666666666667
377,0.9644839366277059,0.48333333333333334
378,0.9741969406604767,0.6
379,0.855547567208608,0.6166666666666667
380,0.9903909216324488,0.55
381,0.8228537340958914,0.5833333333333334
382,0.7686174511909485,0.5833333333333334
383,0.7945302526156107,0.5833333333333334
384,0.9090642035007477,0.6
385,0.7981954415639242,0.5833333333333334
386,0.8135000765323639,0.6166666666666667
387,0.7616853217283884,0.6166666666666667
388,0.7659037609895071,0.6166666666666667
389,0.7814355889956156,0.6166666666666667
390,0.7585938076178232,0.5833333333333334
391,0.7815125981966654,0.4166666666666667
392,0.819097489118576,0.6666666666666666
393,0.8759839435418447,0.7
394,0.8898450036843618,0.6166666666666667
395,0.7697081565856934,0.6333333333333333
396,0.7255903085072836,0.7
397,0.7080524563789368,0.6833333333333333
398,0.7163430005311966,0.6166666666666667
399,0.7098378837108612,0.6166666666666667
400,0.7016526957352957,0.7833333333333333
401,0.7166997094949087,0.6666666666666666
402,0.7443428436915079,0.75
403,0.710121750831604,0.6
404,0.7049666394790014,0.65
405,0.8092015782992045,0.75
406,0.7839102447032928,0.5833333333333334
407,0.8374770283699036,0.75
408,0.7012119293212891,0.7666666666666667
409,0.7050904830296835,0.6
410,0.6883400430281957,0.7333333333333333
411,0.7677498062451681,0.75
412,0.656870499253273,0.7333333333333333
413,0.9189454217751821,0.5666666666666667
414,0.7810916602611542,0.75
415,0.720944861570994,0.6666666666666666
416,0.6870130300521851,0.7333333333333333
417,0.6808129747708639,0.7666666666666667
418,0.721177726984024,0.75
419,0.6346379071474075,0.7333333333333333
420,0.7405895789464315,0.75
421,0.6555991669495901,0.6833333333333333
422,0.669982522726059,0.75
423,0.6119927018880844,0.7333333333333333
424,0.6472595632076263,0.75
425,0.7535709142684937,0.75
426,0.7325368821620941,0.7
427,0.6824394961198171,0.7
428,0.6497072080771128,0.6833333333333333
429,0.6430590947469076,0.7
430,0.6410455405712128,0.7333333333333333
431,0.6380927811066309,0.7666666666666667
432,0.6477947533130646,0.7333333333333333
433,0.6400285065174103,0.7666666666666667
434,0.6565849781036377,0.7333333333333333
435,0.6204016357660294,0.7166666666666667
436,0.878374844789505,0.7333333333333333
437,0.6295298933982849,0.75
438,0.618827760219574,0.7166666666666667
439,0.6161425411701202,0.75
440,0.6300051112969717,0.7333333333333333
441,0.6227477540572485,0.75
442,0.556368313729763,0.6833333333333333
443,0.6557583312193552,0.7333333333333333
444,0.7189975380897522,0.5833333333333334
445,0.6102949877580007,0.75
446,0.7339469393094381,0.75
447,0.5853118101755778,0.75
448,0.5671045531829199,0.7333333333333333
449,0.5998732298612595,0.75
450,0.5589361141125361,0.7833333333333333
451,0.56886887550354,0.6833333333333333
452,0.5710349529981613,0.7333333333333333
453,0.5804147919019064,0.7333333333333333
454,0.5733609050512314,0.7166666666666667
455,0.6177094429731369,0.6666666666666666
456,0.5780835549036661,0.7666666666666667
457,0.5520925968885422,0.75
458,0.5526559203863144,0.75
459,0.5663178811470667,0.6833333333333333
460,0.5504616598288218,0.75
461,0.5891820341348648,0.7166666666666667
462,0.742146631081899,0.6666666666666666
463,0.5893248319625854,0.7333333333333333
464,0.6068573147058487,0.7
465,0.6568028479814529,0.7666666666666667
466,0.5373382270336151,0.75
467,0.5544795095920563,0.7666666666666667
468,0.526809553305308,0.7666666666666667
469,0.5263050645589828,0.75
470,0.520781805117925,0.6833333333333333
471,0.5321616977453232,0.7
472,0.5023260166247686,0.7666666666666667
473,0.6114472299814224,0.7333333333333333
474,0.5156429012616476,0.7333333333333333
475,0.56893323858579,0.6666666666666666
476,0.4829331835110982,0.7833333333333333
477,0.5117939313252767,0.7666666666666667
478,0.5403108596801758,0.7666666666666667
479,0.4900014102458954,0.7333333333333333
480,0.5458697577317556,0.7166666666666667
481,0.5394600282112757,0.6666666666666666
482,0.5657085478305817,0.65
483,0.5714419980843862,0.7666666666666667
484,0.5308105250199636,0.75
485,0.4793290098508199,0.7333333333333333
486,0.5224819829066595,0.7333333333333333
487,0.4729344795147578,0.7333333333333333
488,0.5168500691652298,0.7333333333333333
489,0.48740950723489124,0.75
490,0.4747186203797658,0.7333333333333333
491,0.5824836691220602,0.7333333333333333
492,0.4695965150992076,0.75
493,0.4594392081101735,0.75
494,0.46337489287058514,0.7166666666666667
495,0.446092888712883,0.65
496,0.48643171787261963,0.75
497,0.42334648470083874,0.7666666666666667
498,0.44290705521901447,0.8
499,0.46001474062601727,0.7833333333333333
500,0.4363984813292821,0.7666666666666667
501,0.435661976536115,0.7666666666666667
502,0.42902612686157227,0.6833333333333333
503,0.41957667966683704,0.8333333333333334
504,0.4019271234671275,0.8333333333333334
505,0.44581227997938794,0.6333333333333333
506,0.44369109471638996,0.85
507,0.42965276539325714,0.7
